P2, tp=0, ts=0, x0=373321178
P0, tp=0, ts=0
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=470627137
P2, tp=38, ts=38, x0=735384032
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=572923352
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=419092056
P2, tp=38, ts=38, x0=676840701
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=824487783
P2, tp=38, ts=38, x0=713469857
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=735384032
P2, tp=38, ts=38, x0=174439899
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=810237792
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=779878130
P2, tp=38, ts=38, x0=245519817
P2, tp=38, ts=38, x0=213365992
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=650451132
P2, tp=38, ts=38, x0=946069678
P2, tp=38, ts=38, x0=458629711
P2, tp=38, ts=38, x0=665932891
P2, tp=38, ts=38, x0=589828274
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=954887401
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=954887401
P3, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=510143587
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=824487783
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=937652316
P1, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=360622373
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=918220287
P3, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=616074990
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=81148441
P3, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=659549401
P3, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=663215864
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=568499849
P0, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=488614702
P1, tp=38, ts=38
P1, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=986024338
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=245519817
P3, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=676840701
P2, tp=38, ts=38, x0=213365992
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=696103604
P1, tp=38, ts=38
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P2, tp=38, ts=38, x0=954065769
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=946069678
P1, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=469205707
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=762513243
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=280466043
P0, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P3, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=81148441
P1, tp=38, ts=38
P1, tp=38, ts=38
P2, tp=38, ts=38, x0=887686850
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=861906786
P2, tp=38, ts=38, x0=608828006
P2, tp=38, ts=38, x0=696103604
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=893314536
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=978408455
P2, tp=38, ts=38, x0=439281834
P2, tp=38, ts=38, x0=324491898
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P1, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P0, tp=38, ts=38
P2, tp=38, ts=38, x0=722608646
>WATERMARK 38<
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=916482344
P2, tp=39, ts=39, x0=462473982
P2, tp=39, ts=39, x0=766431376
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=589828274
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=572923352
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=680919848
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=32521745
P2, tp=39, ts=39, x0=608828006
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=280466043
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=959195001
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=665932891
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=962420623
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=616074990
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=108973499
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=722608646
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=589828274
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=108973499
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=568499849
P2, tp=39, ts=39, x0=773603657
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=597415857
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=889753914
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=240534700
P2, tp=39, ts=39, x0=146424373
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=824487783
P2, tp=39, ts=39, x0=44520788
P2, tp=39, ts=39, x0=333543207
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=573899314
P2, tp=39, ts=39, x0=779878130
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=644736797
P2, tp=39, ts=39, x0=612491801
P2, tp=39, ts=39, x0=723785327
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=462473982
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=213365992
P2, tp=39, ts=39, x0=470627137
P2, tp=39, ts=39, x0=644736797
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=946069678
P2, tp=39, ts=39, x0=893314536
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=57479396
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=146424373
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=962420623
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=635344736
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=258111966
P2, tp=39, ts=39, x0=513272091
P2, tp=39, ts=39, x0=946069678
P2, tp=39, ts=39, x0=779878130
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=350106650
P2, tp=39, ts=39, x0=589828274
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=350106650
P2, tp=39, ts=39, x0=723785327
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=54501995
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=938536531
P2, tp=39, ts=39, x0=258111966
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=589828274
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=581178840
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=802084190
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=361088863
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=581178840
P2, tp=39, ts=39, x0=787980891
P2, tp=39, ts=39, x0=572923352
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=608141359
P2, tp=39, ts=39, x0=889753914
P2, tp=39, ts=39, x0=954887401
P2, tp=39, ts=39, x0=430575960
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=608141359
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=458629711
P2, tp=39, ts=39, x0=916482344
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=959195001
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=779878130
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=607533617
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=904448792
P2, tp=39, ts=39, x0=916482344
P2, tp=39, ts=39, x0=663215864
P2, tp=39, ts=39, x0=696103604
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=53975597
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=723785327
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=696103604
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=959195001
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=288322547
P2, tp=39, ts=39, x0=44520788
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=81148441
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=281813923
P2, tp=39, ts=39, x0=802084190
P2, tp=39, ts=39, x0=54501995
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=568499849
P2, tp=39, ts=39, x0=830449038
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=572923352
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=7278334
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=954065769
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=462473982
P2, tp=39, ts=39, x0=925670220
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=644736797
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=57479396
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=258111966
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=608141359
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=650451132
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=511476653
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=659549401
P2, tp=39, ts=39, x0=32521745
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=713469857
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=923688322
P2, tp=39, ts=39, x0=659549401
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=564831092
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=380830945
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=32521745
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=608828006
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=7278334
P2, tp=39, ts=39, x0=419092056
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=766431376
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=439281834
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=470627137
P2, tp=39, ts=39, x0=380830945
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=889753914
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=581178840
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=415563719
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=201772604
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=647906310
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=380830945
P2, tp=39, ts=39, x0=57479396
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=611374933
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=904448792
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=415563719
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=174439899
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=213365992
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=946069678
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=925670220
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=179231608
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=722608646
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=904448792
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=458629711
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=959195001
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=893314536
P2, tp=39, ts=39, x0=470799042
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=511476653
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=663215864
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=612491801
P2, tp=39, ts=39, x0=915144884
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=462473982
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=960431144
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=441606273
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=599437568
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=696103604
P2, tp=39, ts=39, x0=462473982
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=54501995
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=470799042
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=802084190
P2, tp=39, ts=39, x0=761660853
P2, tp=39, ts=39, x0=108973499
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=333543207
P2, tp=39, ts=39, x0=816044525
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=999136714
P2, tp=39, ts=39, x0=367928687
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=923688322
P2, tp=39, ts=39, x0=54501995
P0, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=367928687
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=179231608
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=946069678
P2, tp=39, ts=39, x0=415563719
P2, tp=39, ts=39, x0=893314536
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=761660853
P2, tp=39, ts=39, x0=611374933
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=419092056
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=458629711
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=986024338
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=458629711
P2, tp=39, ts=39, x0=430575960
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=909493740
P0, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=723785327
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=667088076
P0, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=915144884
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=367928687
P1, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=650451132
P2, tp=39, ts=39, x0=44520788
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=179231608
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=816044525
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=599437568
P0, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=280466043
P3, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=57479396
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P2, tp=39, ts=39, x0=644736797
P3, tp=39, ts=39
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=469205707
P1, tp=39, ts=39
P2, tp=39, ts=39, x0=125174079
P1, tp=39, ts=39
P1, tp=39, ts=39
P1, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P3, tp=39, ts=39
P0, tp=39, ts=39
P0, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=415563719
P2, tp=39, ts=39, x0=177712907
P1, tp=39, ts=39
P3, tp=39, ts=39
P2, tp=39, ts=39, x0=761660853
